ticker,q,time_scale,VR,Z2,p2,significant
BTC,3314,11.5d,0.8351225045510364,-0.001479705353281166,0.9988193663749181,False
BTC,3338,11.6d,0.8361457929122368,-0.0014659026889635575,0.9988303792957305,False
BTC,3362,11.7d,0.8370475085925634,-0.001453290978609645,0.9988404419739882,False
BTC,3386,11.8d,0.8379132714849521,-0.001441097108872823,0.9988501712641993,False
BTC,3410,11.8d,0.8388472614689741,-0.001428393063355441,0.9988603076155445,False
BTC,3434,11.9d,0.839879245482945,-0.0014149197404211041,0.9988710577610329,False
BTC,3456,12.0d,0.8407080385590829,-0.0014036901025629618,0.9988800177068053,False
BTC,3458,12.0d,0.8407766509527581,-0.001402732397187222,0.9988807818443861,False
BTC,3482,12.1d,0.8416630238930979,-0.00139073372217937,0.9988903553925865,False
BTC,3506,12.2d,0.8426241059789803,-0.0013781706154817202,0.9989003792918498,False
BTC,3530,12.3d,0.8436104527163366,-0.0013654791885421855,0.9989105055759311,False
BTC,3554,12.3d,0.8446129261595319,-0.0013527394552602357,0.9989206704030373,False
BTC,3578,12.4d,0.8455769786758194,-0.001340424627545362,0.9989304962050314,False
BTC,3602,12.5d,0.8465803384290843,-0.0013278575174591508,0.9989405232992192,False
BTC,3626,12.6d,0.8476615283942973,-0.0013147070562757898,0.9989510158400059,False
BTC,3650,12.7d,0.8486410513715518,-0.0013025222141956887,0.998960737929053,False
